,Table Name,State Code,District Code,Area Name,Age Group,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
8236,C4114,14,274,District - Churachandpur (03),40-44,15717,8025,7692,14502,7387,7115,1215,638,577
8237,C4114,14,274,District - Churachandpur (03),45-49,13504,6824,6680,12527,6347,6180,977,477,500
8238,C4114,14,274,District - Churachandpur (03),50-54,11253,5738,5515,10349,5292,5057,904,446,458
8239,C4114,14,274,District - Churachandpur (03),55-59,7752,3960,3792,7186,3675,3511,566,285,281
8240,C4114,14,274,District - Churachandpur (03),60-64,6424,3252,3172,6005,3050,2955,419,202,217
8241,C4114,14,274,District - Churachandpur (03),65-69,4122,2018,2104,3814,1882,1932,308,136,172
8242,C4114,14,274,District - Churachandpur (03),70-74,3239,1609,1630,2989,1492,1497,250,117,133
8243,C4114,14,274,District - Churachandpur (03),75-79,1834,950,884,1648,863,785,186,87,99
8244,C4114,14,274,District - Churachandpur (03),80+,2472,1246,1226,2246,1130,1116,226,116,110
8245,C4114,14,274,District - Churachandpur (03),Age not stated,637,341,296,604,324,280,33,17,16
8246,C4114,14,275,District - Bishnupur (04),All ages,237399,118782,118617,149894,75171,74723,87505,43611,43894
8247,C4114,14,275,District - Bishnupur (04),0-4,21233,11024,10209,13668,7122,6546,7565,3902,3663
8248,C4114,14,275,District - Bishnupur (04),5-9,24171,12350,11821,15518,7928,7590,8653,4422,4231
8249,C4114,14,275,District - Bishnupur (04),10-14,25466,13058,12408,16398,8444,7954,9068,4614,4454
8250,C4114,14,275,District - Bishnupur (04),15-19,20847,10381,10466,13293,6640,6653,7554,3741,3813
8251,C4114,14,275,District - Bishnupur (04),20-24,21058,10253,10805,13269,6483,6786,7789,3770,4019
8252,C4114,14,275,District - Bishnupur (04),25-29,22445,10900,11545,13869,6703,7166,8576,4197,4379
8253,C4114,14,275,District - Bishnupur (04),30-34,18703,9269,9434,11560,5722,5838,7143,3547,3596
8254,C4114,14,275,District - Bishnupur (04),35-39,17517,8598,8919,10939,5378,5561,6578,3220,3358
8255,C4114,14,275,District - Bishnupur (04),40-44,14413,7270,7143,9065,4576,4489,5348,2694,2654
8256,C4114,14,275,District - Bishnupur (04),45-49,12274,6099,6175,7715,3855,3860,4559,2244,2315
8257,C4114,14,275,District - Bishnupur (04),50-54,10366,5051,5315,6470,3164,3306,3896,1887,2009
8258,C4114,14,275,District - Bishnupur (04),55-59,8710,4358,4352,5405,2746,2659,3305,1612,1693
8259,C4114,14,275,District - Bishnupur (04),60-64,6873,3471,3402,4292,2215,2077,2581,1256,1325
8260,C4114,14,275,District - Bishnupur (04),65-69,4737,2417,2320,2967,1496,1471,1770,921,849
8261,C4114,14,275,District - Bishnupur (04),70-74,3456,1680,1776,2176,1066,1110,1280,614,666
8262,C4114,14,275,District - Bishnupur (04),75-79,2148,1087,1061,1407,697,710,741,390,351
8263,C4114,14,275,District - Bishnupur (04),80+,2525,1272,1253,1580,777,803,945,495,450
8264,C4114,14,275,District - Bishnupur (04),Age not stated,457,244,213,303,159,144,154,85,69
8265,C4114,14,276,District - Thoubal (05),All ages,422168,210845,211323,270835,135470,135365,151333,75375,75958
8266,C4114,14,276,District - Thoubal (05),0-4,41145,21315,19830,26969,14003,12966,14176,7312,6864
8267,C4114,14,276,District - Thoubal (05),5-9,47033,24005,23028,31440,16011,15429,15593,7994,7599
8268,C4114,14,276,District - Thoubal (05),10-14,47934,24405,23529,31711,16240,15471,16223,8165,8058
8269,C4114,14,276,District - Thoubal (05),15-19,39220,19397,19823,25692,12739,12953,13528,6658,6870
8270,C4114,14,276,District - Thoubal (05),20-24,38265,18605,19660,24538,11927,12611,13727,6678,7049
8271,C4114,14,276,District - Thoubal (05),25-29,38378,18428,19950,24279,11553,12726,14099,6875,7224
8272,C4114,14,276,District - Thoubal (05),30-34,32009,15755,16254,20101,9890,10211,11908,5865,6043
8273,C4114,14,276,District - Thoubal (05),35-39,29700,14728,14972,18835,9298,9537,10865,5430,5435
8274,C4114,14,276,District - Thoubal (05),40-44,24475,12310,12165,15098,7554,7544,9377,4756,4621
8275,C4114,14,276,District - Thoubal (05),45-49,21012,10574,10438,12998,6563,6435,8014,4011,4003
8276,C4114,14,276,District - Thoubal (05),50-54,17156,8494,8662,10530,5264,5266,6626,3230,3396
8277,C4114,14,276,District - Thoubal (05),55-59,14050,7056,6994,8757,4423,4334,5293,2633,2660
8278,C4114,14,276,District - Thoubal (05),60-64,11147,5542,5605,7011,3535,3476,4136,2007,2129
8279,C4114,14,276,District - Thoubal (05),65-69,7350,3694,3656,4551,2333,2218,2799,1361,1438
8280,C4114,14,276,District - Thoubal (05),70-74,5273,2539,2734,3237,1532,1705,2036,1007,1029
8281,C4114,14,276,District - Thoubal (05),75-79,3331,1674,1657,2046,1066,980,1285,608,677
8282,C4114,14,276,District - Thoubal (05),80+,3753,1820,1933,2254,1122,1132,1499,698,801
8283,C4114,14,276,District - Thoubal (05),Age not stated,937,504,433,788,417,371,149,87,62
8284,C4114,14,277,District - Imphal West (06),All ages,517992,255054,262938,195113,96948,98165,322879,158106,164773
8285,C4114,14,277,District - Imphal West (06),0-4,43330,22230,21100,17795,9190,8605,25535,13040,12495
8286,C4114,14,277,District - Imphal West (06),5-9,45196,23086,22110,18723,9509,9214,26473,13577,12896
8287,C4114,14,277,District - Imphal West (06),10-14,49402,25195,24207,20328,10487,9841,29074,14708,14366
8288,C4114,14,277,District - Imphal West (06),15-19,43346,21712,21634,16950,8567,8383,26396,13145,13251
8289,C4114,14,277,District - Imphal West (06),20-24,47328,22876,24452,17989,8696,9293,29339,14180,15159
8290,C4114,14,277,District - Imphal West (06),25-29,50338,24113,26225,18200,8753,9447,32138,15360,16778
8291,C4114,14,277,District - Imphal West (06),30-34,43668,20928,22740,15775,7479,8296,27893,13449,14444
8292,C4114,14,277,District - Imphal West (06),35-39,40449,19495,20954,14984,7337,7647,25465,12158,13307
8293,C4114,14,277,District - Imphal West (06),40-44,34300,16839,17461,12452,6228,6224,21848,10611,11237
8294,C4114,14,277,District - Imphal West (06),45-49,29729,14689,15040,10598,5299,5299,19131,9390,9741
8295,C4114,14,277,District - Imphal West (06),50-54,25119,12147,12972,8526,4136,4390,16593,8011,8582
8296,C4114,14,277,District - Imphal West (06),55-59,19295,9548,9747,6700,3346,3354,12595,6202,6393
8297,C4114,14,277,District - Imphal West (06),60-64,15408,7586,7822,5533,2750,2783,9875,4836,5039
8298,C4114,14,277,District - Imphal West (06),65-69,10261,4958,5303,3716,1848,1868,6545,3110,3435
8299,C4114,14,277,District - Imphal West (06),70-74,7612,3553,4059,2708,1327,1381,4904,2226,2678
8300,C4114,14,277,District - Imphal West (06),75-79,5253,2469,2784,1745,848,897,3508,1621,1887
8301,C4114,14,277,District - Imphal West (06),80+,6446,2900,3546,2014,963,1051,4432,1937,2495
8302,C4114,14,277,District - Imphal West (06),Age not stated,1512,730,782,377,185,192,1135,545,590
8303,C4114,14,278,District - Imphal East (07),All ages,456113,226094,230019,272906,136789,136117,183207,89305,93902
8304,C4114,14,278,District - Imphal East (07),0-4,41673,21538,20135,26474,13726,12748,15199,7812,7387
8305,C4114,14,278,District - Imphal East (07),5-9,44496,22657,21839,28974,14796,14178,15522,7861,7661
8306,C4114,14,278,District - Imphal East (07),10-14,46783,23501,23282,29363,14782,14581,17420,8719,8701
8307,C4114,14,278,District - Imphal East (07),15-19,41628,20577,21051,25310,12540,12770,16318,8037,8281
8308,C4114,14,278,District - Imphal East (07),20-24,42651,20493,22158,25235,12191,13044,17416,8302,9114
8309,C4114,14,278,District - Imphal East (07),25-29,44299,21326,22973,25758,12640,13118,18541,8686,9855
8310,C4114,14,278,District - Imphal East (07),30-34,36226,17592,18634,20939,10273,10666,15287,7319,7968
8311,C4114,14,278,District - Imphal East (07),35-39,33709,16424,17285,19717,9829,9888,13992,6595,7397
8312,C4114,14,278,District - Imphal East (07),40-44,28795,14285,14510,16875,8581,8294,11920,5704,6216
8313,C4114,14,278,District - Imphal East (07),45-49,24709,12384,12325,13937,7092,6845,10772,5292,5480
8314,C4114,14,278,District - Imphal East (07),50-54,20230,10081,10149,11230,5639,5591,9000,4442,4558
8315,C4114,14,278,District - Imphal East (07),55-59,14993,7590,7403,8539,4384,4155,6454,3206,3248
8316,C4114,14,278,District - Imphal East (07),60-64,12298,6220,6078,7031,3578,3453,5267,2642,2625
8317,C4114,14,278,District - Imphal East (07),65-69,8133,3942,4191,4672,2325,2347,3461,1617,1844
8318,C4114,14,278,District - Imphal East (07),70-74,6018,2900,3118,3416,1682,1734,2602,1218,1384
8319,C4114,14,278,District - Imphal East (07),75-79,3886,1897,1989,2194,1084,1110,1692,813,879
8320,C4114,14,278,District - Imphal East (07),80+,4447,2073,2374,2390,1188,1202,2057,885,1172
8321,C4114,14,278,District - Imphal East (07),Age not stated,1139,614,525,852,459,393,287,155,132
8322,C4114,14,279,District - Ukhrul (08),All ages,183998,94718,89280,156811,80801,76010,27187,13917,13270
8323,C4114,14,279,District - Ukhrul (08),0-4,16630,8687,7943,14375,7534,6841,2255,1153,1102
8324,C4114,14,279,District - Ukhrul (08),5-9,19567,10130,9437,16655,8626,8029,2912,1504,1408
8325,C4114,14,279,District - Ukhrul (08),10-14,22670,11826,10844,18980,9882,9098,3690,1944,1746
8326,C4114,14,279,District - Ukhrul (08),15-19,20370,10424,9946,17020,8739,8281,3350,1685,1665
8327,C4114,14,279,District - Ukhrul (08),20-24,18265,9302,8963,15660,7963,7697,2605,1339,1266
8328,C4114,14,279,District - Ukhrul (08),25-29,16213,8248,7965,13887,7063,6824,2326,1185,1141
8329,C4114,14,279,District - Ukhrul (08),30-34,13548,6890,6658,11556,5945,5611,1992,945,1047
8330,C4114,14,279,District - Ukhrul (08),35-39,11262,5700,5562,9581,4887,4694,1681,813,868
8331,C4114,14,279,District - Ukhrul (08),40-44,10101,5085,5016,8547,4305,4242,1554,780,774
8332,C4114,14,279,District - Ukhrul (08),45-49,8735,4512,4223,7459,3824,3635,1276,688,588
8333,C4114,14,279,District - Ukhrul (08),50-54,7551,3968,3583,6463,3375,3088,1088,593,495
8334,C4114,14,279,District - Ukhrul (08),55-59,5218,2743,2475,4556,2373,2183,662,370,292
8335,C4114,14,279,District - Ukhrul (08),60-64,4233,2227,2006,3694,1935,1759,539,292,247
8336,C4114,14,279,District - Ukhrul (08),65-69,2775,1357,1418,2462,1202,1260,313,155,158
8337,C4114,14,279,District - Ukhrul (08),70-74,2189,1121,1068,1942,996,946,247,125,122
8338,C4114,14,279,District - Ukhrul (08),75-79,1434,718,716,1271,642,629,163,76,87
8339,C4114,14,279,District - Ukhrul (08),80+,1765,936,829,1543,834,709,222,102,120
8340,C4114,14,279,District - Ukhrul (08),Age not stated,1472,844,628,1160,676,484,312,168,144
8341,C4114,14,280,District - Chandel (09),All ages,144182,74579,69603,127335,65909,61426,16847,8670,8177
8342,C4114,14,280,District - Chandel (09),0-4,11513,5990,5523,9872,5161,4711,1641,829,812
8343,C4114,14,280,District - Chandel (09),5-9,13954,7182,6772,11959,6221,5738,1995,961,1034
8344,C4114,14,280,District - Chandel (09),10-14,15007,7666,7341,12935,6599,6336,2072,1067,1005
8345,C4114,14,280,District - Chandel (09),15-19,15758,7888,7870,13930,6996,6934,1828,892,936
8346,C4114,14,280,District - Chandel (09),20-24,15374,7727,7647,13713,6868,6845,1661,859,802
8347,C4114,14,280,District - Chandel (09),25-29,14649,7564,7085,13032,6703,6329,1617,861,756
8348,C4114,14,280,District - Chandel (09),30-34,11630,6084,5546,10414,5482,4932,1216,602,614
8349,C4114,14,280,District - Chandel (09),35-39,10291,5383,4908,9124,4772,4352,1167,611,556
8350,C4114,14,280,District - Chandel (09),40-44,9464,5018,4446,8463,4482,3981,1001,536,465
8351,C4114,14,280,District - Chandel (09),45-49,7939,4194,3745,7080,3714,3366,859,480,379
8352,C4114,14,280,District - Chandel (09),50-54,6101,3210,2891,5499,2860,2639,602,350,252
8353,C4114,14,280,District - Chandel (09),55-59,4132,2272,1860,3730,2069,1661,402,203,199
8354,C4114,14,280,District - Chandel (09),60-64,3203,1723,1480,2873,1533,1340,330,190,140
8355,C4114,14,280,District - Chandel (09),65-69,1994,1035,959,1816,942,874,178,93,85
8356,C4114,14,280,District - Chandel (09),70-74,1380,680,700,1243,622,621,137,58,79
8357,C4114,14,280,District - Chandel (09),75-79,761,404,357,697,366,331,64,38,26
8358,C4114,14,280,District - Chandel (09),80+,758,415,343,683,376,307,75,39,36
8359,C4114,14,280,District - Chandel (09),Age not stated,274,144,130,272,143,129,2,1,1
8360,C4114,17,0,State - MEGHALAYA (17),All ages,2966889,1491832,1475057,2371439,1194260,1177179,595450,297572,297878
8361,C4114,17,0,State - MEGHALAYA (17),0-4,406154,205846,200308,351463,177831,173632,54691,28015,26676
8362,C4114,17,0,State - MEGHALAYA (17),5-9,389182,197585,191597,331758,168347,163411,57424,29238,28186
8363,C4114,17,0,State - MEGHALAYA (17),10-14,382606,193473,189133,315360,159784,155576,67246,33689,33557
8364,C4114,17,0,State - MEGHALAYA (17),15-19,326188,164716,161472,254132,129138,124994,72056,35578,36478
8365,C4114,17,0,State - MEGHALAYA (17),20-24,285012,139140,145872,217643,105372,112271,67369,33768,33601
8366,C4114,17,0,State - MEGHALAYA (17),25-29,251281,124676,126605,191850,94964,96886,59431,29712,29719
8367,C4114,17,0,State - MEGHALAYA (17),30-34,189657,95786,93871,142762,72034,70728,46895,23752,23143
8368,C4114,17,0,State - MEGHALAYA (17),35-39,174706,87320,87386,133054,66890,66164,41652,20430,21222
8369,C4114,17,0,State - MEGHALAYA (17),40-44,145450,73377,72073,111054,56095,54959,34396,17282,17114
8370,C4114,17,0,State - MEGHALAYA (17),45-49,123115,63043,60072,94562,48433,46129,28553,14610,13943
8371,C4114,17,0,State - MEGHALAYA (17),50-54,88743,45910,42833,67679,35366,32313,21064,10544,10520
8372,C4114,17,0,State - MEGHALAYA (17),55-59,60109,30692,29417,45821,23513,22308,14288,7179,7109
8373,C4114,17,0,State - MEGHALAYA (17),60-64,50708,25421,25287,39902,20229,19673,10806,5192,5614
8374,C4114,17,0,State - MEGHALAYA (17),65-69,35774,17482,18292,28783,14315,14468,6991,3167,3824
8375,C4114,17,0,State - MEGHALAYA (17),70-74,23698,11161,12537,18799,9081,9718,4899,2080,2819
8376,C4114,17,0,State - MEGHALAYA (17),75-79,12845,5848,6997,9855,4644,5211,2990,1204,1786
8377,C4114,17,0,State - MEGHALAYA (17),80+,15877,7027,8850,12181,5623,6558,3696,1404,2292
8378,C4114,17,0,State - MEGHALAYA (17),Age not stated,5784,3329,2455,4781,2601,2180,1003,728,275
8379,C4114,17,293,District - West Garo Hills (01),All ages,643291,324159,319132,568433,286923,281510,74858,37236,37622
8380,C4114,17,293,District - West Garo Hills (01),0-4,78796,39752,39044,72647,36593,36054,6149,3159,2990
8381,C4114,17,293,District - West Garo Hills (01),5-9,81382,41160,40222,74555,37724,36831,6827,3436,3391
8382,C4114,17,293,District - West Garo Hills (01),10-14,81938,41641,40297,73075,37416,35659,8863,4225,4638
8383,C4114,17,293,District - West Garo Hills (01),15-19,71274,36134,35140,61117,31276,29841,10157,4858,5299
8384,C4114,17,293,District - West Garo Hills (01),20-24,59906,28920,30986,51536,24817,26719,8370,4103,4267
8385,C4114,17,293,District - West Garo Hills (01),25-29,54333,26593,27740,47163,23039,24124,7170,3554,3616
8386,C4114,17,293,District - West Garo Hills (01),30-34,39873,20092,19781,34496,17402,17094,5377,2690,2687
8387,C4114,17,293,District - West Garo Hills (01),35-39,38213,18756,19457,33027,16191,16836,5186,2565,2621
8388,C4114,17,293,District - West Garo Hills (01),40-44,35364,17451,17913,30855,15202,15653,4509,2249,2260
8389,C4114,17,293,District - West Garo Hills (01),45-49,30154,15518,14636,26194,13425,12769,3960,2093,1867
8390,C4114,17,293,District - West Garo Hills (01),50-54,22242,11947,10295,19506,10473,9033,2736,1474,1262
8391,C4114,17,293,District - West Garo Hills (01),55-59,15336,8090,7246,13455,7128,6327,1881,962,919
8392,C4114,17,293,District - West Garo Hills (01),60-64,12489,6529,5960,11168,5865,5303,1321,664,657
8393,C4114,17,293,District - West Garo Hills (01),65-69,9195,4877,4318,8215,4386,3829,980,491,489
8394,C4114,17,293,District - West Garo Hills (01),70-74,5303,2745,2558,4742,2451,2291,561,294,267
8395,C4114,17,293,District - West Garo Hills (01),75-79,2753,1474,1279,2442,1318,1124,311,156,155
8396,C4114,17,293,District - West Garo Hills (01),80+,3281,1722,1559,2904,1531,1373,377,191,186
8397,C4114,17,293,District - West Garo Hills (01),Age not stated,1459,758,701,1336,686,650,123,72,51
8398,C4114,17,294,District - East Garo Hills (02),All ages,317917,161223,156694,273725,138763,134962,44192,22460,21732
8399,C4114,17,294,District - East Garo Hills (02),0-4,40583,20480,20103,36333,18358,17975,4250,2122,2128
8400,C4114,17,294,District - East Garo Hills (02),5-9,41843,21244,20599,37051,18872,18179,4792,2372,2420
8401,C4114,17,294,District - East Garo Hills (02),10-14,41241,21043,20198,35312,18076,17236,5929,2967,2962
8402,C4114,17,294,District - East Garo Hills (02),15-19,35312,17642,17670,29469,14900,14569,5843,2742,3101
8403,C4114,17,294,District - East Garo Hills (02),20-24,29973,14124,15849,25282,11796,13486,4691,2328,2363
8404,C4114,17,294,District - East Garo Hills (02),25-29,27790,13555,14235,23576,11394,12182,4214,2161,2053
8405,C4114,17,294,District - East Garo Hills (02),30-34,20428,10476,9952,17409,8926,8483,3019,1550,1469
8406,C4114,17,294,District - East Garo Hills (02),35-39,19500,9895,9605,16848,8543,8305,2652,1352,1300
8407,C4114,17,294,District - East Garo Hills (02),40-44,15949,8155,7794,13594,6945,6649,2355,1210,1145
8408,C4114,17,294,District - East Garo Hills (02),45-49,14547,7726,6821,12546,6632,5914,2001,1094,907
8409,C4114,17,294,District - East Garo Hills (02),50-54,9571,5126,4445,8239,4407,3832,1332,719,613
8410,C4114,17,294,District - East Garo Hills (02),55-59,6628,3529,3099,5738,3057,2681,890,472,418
8411,C4114,17,294,District - East Garo Hills (02),60-64,5315,2948,2367,4683,2597,2086,632,351,281
8412,C4114,17,294,District - East Garo Hills (02),65-69,3929,2117,1812,3441,1876,1565,488,241,247
8413,C4114,17,294,District - East Garo Hills (02),70-74,2170,1186,984,1895,1044,851,275,142,133
8414,C4114,17,294,District - East Garo Hills (02),75-79,1083,623,460,938,545,393,145,78,67
8415,C4114,17,294,District - East Garo Hills (02),80+,1230,723,507,1031,618,413,199,105,94
8416,C4114,17,294,District - East Garo Hills (02),Age not stated,825,631,194,340,177,163,485,454,31
8417,C4114,17,295,District - South Garo Hills (03),All ages,142334,73170,69164,129203,66470,62733,13131,6700,6431
8418,C4114,17,295,District - South Garo Hills (03),0-4,20066,10118,9948,18485,9341,9144,1581,777,804
8419,C4114,17,295,District - South Garo Hills (03),5-9,18492,9494,8998,16974,8714,8260,1518,780,738
8420,C4114,17,295,District - South Garo Hills (03),10-14,18564,9446,9118,16718,8549,8169,1846,897,949
8421,C4114,17,295,District - South Garo Hills (03),15-19,15437,7866,7571,13940,7145,6795,1497,721,776
8422,C4114,17,295,District - South Garo Hills (03),20-24,12801,6294,6507,11531,5659,5872,1270,635,635
8423,C4114,17,295,District - South Garo Hills (03),25-29,11722,5906,5816,10520,5295,5225,1202,611,591
8424,C4114,17,295,District - South Garo Hills (03),30-34,8690,4493,4197,7800,4021,3779,890,472,418
8425,C4114,17,295,District - South Garo Hills (03),35-39,8593,4407,4186,7736,3951,3785,857,456,401
8426,C4114,17,295,District - South Garo Hills (03),40-44,7089,3800,3289,6375,3403,2972,714,397,317
8427,C4114,17,295,District - South Garo Hills (03),45-49,6233,3310,2923,5639,2971,2668,594,339,255
8428,C4114,17,295,District - South Garo Hills (03),50-54,4337,2369,1968,3970,2174,1796,367,195,172
8429,C4114,17,295,District - South Garo Hills (03),55-59,2961,1659,1302,2706,1502,1204,255,157,98
8430,C4114,17,295,District - South Garo Hills (03),60-64,2665,1421,1244,2453,1311,1142,212,110,102
8431,C4114,17,295,District - South Garo Hills (03),65-69,1987,1074,913,1850,1012,838,137,62,75
8432,C4114,17,295,District - South Garo Hills (03),70-74,1207,630,577,1126,598,528,81,32,49
8433,C4114,17,295,District - South Garo Hills (03),75-79,594,340,254,552,317,235,42,23,19
8434,C4114,17,295,District - South Garo Hills (03),80+,744,445,299,692,419,273,52,26,26
8435,C4114,17,295,District - South Garo Hills (03),Age not stated,152,98,54,136,88,48,16,10,6
8436,C4114,17,296,District - West Khasi Hills (04),All ages,383461,193715,189746,340356,172380,167976,43105,21335,21770
8437,C4114,17,296,District - West Khasi Hills (04),0-4,63215,32041,31174,56817,28825,27992,6398,3216,3182
8438,C4114,17,296,District - West Khasi Hills (04),5-9,56803,28947,27856,50638,25784,24854,6165,3163,3002
8439,C4114,17,296,District - West Khasi Hills (04),10-14,53030,26881,26149,46925,23774,23151,6105,3107,2998
8440,C4114,17,296,District - West Khasi Hills (04),15-19,41934,21518,20416,36551,18818,17733,5383,2700,2683
8441,C4114,17,296,District - West Khasi Hills (04),20-24,34772,17140,17632,30565,15098,15467,4207,2042,2165
8442,C4114,17,296,District - West Khasi Hills (04),25-29,28815,14358,14457,25452,12743,12709,3363,1615,1748
8443,C4114,17,296,District - West Khasi Hills (04),30-34,21868,10960,10908,19239,9643,9596,2629,1317,1312
8444,C4114,17,296,District - West Khasi Hills (04),35-39,19284,9795,9489,17102,8783,8319,2182,1012,1170
8445,C4114,17,296,District - West Khasi Hills (04),40-44,15755,7988,7767,13963,7134,6829,1792,854,938
8446,C4114,17,296,District - West Khasi Hills (04),45-49,13081,6646,6435,11635,5949,5686,1446,697,749
8447,C4114,17,296,District - West Khasi Hills (04),50-54,9786,5042,4744,8724,4519,4205,1062,523,539
8448,C4114,17,296,District - West Khasi Hills (04),55-59,6579,3329,3250,5905,2993,2912,674,336,338
8449,C4114,17,296,District - West Khasi Hills (04),60-64,5785,2939,2846,5209,2672,2537,576,267,309
8450,C4114,17,296,District - West Khasi Hills (04),65-69,4445,2164,2281,4083,1989,2094,362,175,187
8451,C4114,17,296,District - West Khasi Hills (04),70-74,3048,1461,1587,2741,1327,1414,307,134,173
8452,C4114,17,296,District - West Khasi Hills (04),75-79,1699,782,917,1532,716,816,167,66,101
8453,C4114,17,296,District - West Khasi Hills (04),80+,2089,922,1167,1882,850,1032,207,72,135
8454,C4114,17,296,District - West Khasi Hills (04),Age not stated,1473,802,671,1393,763,630,80,39,41
8455,C4114,17,297,District - Ribhoi (05),All ages,258840,132531,126309,233587,118705,114882,25253,13826,11427
8456,C4114,17,297,District - Ribhoi (05),0-4,37777,19312,18465,34835,17803,17032,2942,1509,1433
8457,C4114,17,297,District - Ribhoi (05),5-9,36229,18556,17673,33297,17069,16228,2932,1487,1445
8458,C4114,17,297,District - Ribhoi (05),10-14,35439,18111,17328,32436,16534,15902,3003,1577,1426
8459,C4114,17,297,District - Ribhoi (05),15-19,28285,14410,13875,25631,13110,12521,2654,1300,1354
8460,C4114,17,297,District - Ribhoi (05),20-24,24142,11840,12302,21431,10436,10995,2711,1404,1307
8461,C4114,17,297,District - Ribhoi (05),25-29,21471,11025,10446,18535,9206,9329,2936,1819,1117
8462,C4114,17,297,District - Ribhoi (05),30-34,16352,8467,7885,14168,7053,7115,2184,1414,770
8463,C4114,17,297,District - Ribhoi (05),35-39,14909,7588,7321,13225,6582,6643,1684,1006,678
8464,C4114,17,297,District - Ribhoi (05),40-44,11672,6101,5571,10419,5344,5075,1253,757,496
8465,C4114,17,297,District - Ribhoi (05),45-49,10012,5207,4805,9000,4643,4357,1012,564,448
8466,C4114,17,297,District - Ribhoi (05),50-54,6969,3759,3210,6352,3462,2890,617,297,320
8467,C4114,17,297,District - Ribhoi (05),55-59,4464,2412,2052,4049,2187,1862,415,225,190
8468,C4114,17,297,District - Ribhoi (05),60-64,4081,2188,1893,3752,2016,1736,329,172,157
8469,C4114,17,297,District - Ribhoi (05),65-69,2749,1422,1327,2545,1316,1229,204,106,98
8470,C4114,17,297,District - Ribhoi (05),70-74,1862,932,930,1697,855,842,165,77,88
8471,C4114,17,297,District - Ribhoi (05),75-79,955,481,474,878,440,438,77,41,36
8472,C4114,17,297,District - Ribhoi (05),80+,1285,606,679,1157,541,616,128,65,63
8473,C4114,17,297,District - Ribhoi (05),Age not stated,187,114,73,180,108,72,7,6,1
8474,C4114,17,298,District - East Khasi Hills (06),All ages,825922,410749,415173,459441,228409,231032,366481,182340,184141
8475,C4114,17,298,District - East Khasi Hills (06),0-4,99338,50470,48868,68713,34644,34069,30625,15826,14799
8476,C4114,17,298,District - East Khasi Hills (06),5-9,95864,48790,47074,63519,32199,31320,32345,16591,15754
8477,C4114,17,298,District - East Khasi Hills (06),10-14,98483,49583,48900,60665,30514,30151,37818,19069,18749
8478,C4114,17,298,District - East Khasi Hills (06),15-19,90186,45355,44831,47589,24012,23577,42597,21343,21254
8479,C4114,17,298,District - East Khasi Hills (06),20-24,86204,42763,43441,43231,21040,22191,42973,21723,21250
8480,C4114,17,298,District - East Khasi Hills (06),25-29,75886,37573,38313,38019,18960,19059,37867,18613,19254
8481,C4114,17,298,District - East Khasi Hills (06),30-34,59711,29788,29923,28998,14474,14524,30713,15314,15399
8482,C4114,17,298,District - East Khasi Hills (06),35-39,53648,26455,27193,26360,13262,13098,27288,13193,14095
8483,C4114,17,298,District - East Khasi Hills (06),40-44,43322,21652,21670,21020,10509,10511,22302,11143,11159
8484,C4114,17,298,District - East Khasi Hills (06),45-49,35747,18026,17721,17430,8779,8651,18317,9247,9070
8485,C4114,17,298,District - East Khasi Hills (06),50-54,26567,13104,13463,12538,6176,6362,14029,6928,7101
8486,C4114,17,298,District - East Khasi Hills (06),55-59,17928,8749,9179,8382,4007,4375,9546,4742,4804
8487,C4114,17,298,District - East Khasi Hills (06),60-64,14889,6961,7928,7621,3525,4096,7268,3436,3832
8488,C4114,17,298,District - East Khasi Hills (06),65-69,10012,4320,5692,5464,2327,3137,4548,1993,2555
8489,C4114,17,298,District - East Khasi Hills (06),70-74,7415,3087,4328,4116,1748,2368,3299,1339,1960
8490,C4114,17,298,District - East Khasi Hills (06),75-79,4339,1623,2716,2237,828,1409,2102,795,1307
8491,C4114,17,298,District - East Khasi Hills (06),80+,5426,1928,3498,2856,1019,1837,2570,909,1661
8492,C4114,17,298,District - East Khasi Hills (06),Age not stated,957,522,435,683,386,297,274,136,138
8493,C4114,17,299,District - Jaintia Hills (07),All ages,395124,196285,198839,366694,182610,184084,28430,13675,14755
8494,C4114,17,299,District - Jaintia Hills (07),0-4,66379,33673,32706,63633,32267,31366,2746,1406,1340
8495,C4114,17,299,District - Jaintia Hills (07),5-9,58569,29394,29175,55724,27985,27739,2845,1409,1436
8496,C4114,17,299,District - Jaintia Hills (07),10-14,53911,26768,27143,50229,24921,25308,3682,1847,1835
8497,C4114,17,299,District - Jaintia Hills (07),15-19,43760,21791,21969,39835,19877,19958,3925,1914,2011
8498,C4114,17,299,District - Jaintia Hills (07),20-24,37214,18059,19155,34067,16526,17541,3147,1533,1614
8499,C4114,17,299,District - Jaintia Hills (07),25-29,31264,15666,15598,28585,14327,14258,2679,1339,1340
8500,C4114,17,299,District - Jaintia Hills (07),30-34,22735,11510,11225,20652,10515,10137,2083,995,1088
8501,C4114,17,299,District - Jaintia Hills (07),35-39,20559,10424,10135,18756,9578,9178,1803,846,957
8502,C4114,17,299,District - Jaintia Hills (07),40-44,16299,8230,8069,14828,7558,7270,1471,672,799
8503,C4114,17,299,District - Jaintia Hills (07),45-49,13341,6610,6731,12118,6034,6084,1223,576,647
8504,C4114,17,299,District - Jaintia Hills (07),50-54,9271,4563,4708,8350,4155,4195,921,408,513
